"SQUIRREL","HAWK"
"22513","7"
"22566","7"
"22551","7"
"22572","7"
"22593","7"
"22633","7"
"22662","7"
"22681","7"
"22724","7"
"22753","7"
"22769","7"
"22792","7"
"22791","7"
"22759","7"
"22775","7"
"22760","7"
"22711","7"
"22652","7"
"22579","7"
"22494","7"
"22403","7"
"22284","7"
"22179","7"
"22059","7"
"21979","7"
"21877","7"
"21796","7"
"21694","7"
"21613","7"
"21514","7"
"21446","7"
"21368","7"
"21285","7"
"21204","7"
"21122","7"
"21036","7"
"20966","7"
"20893","7"
"20818","7"
"20739","7"
"20662","7"
"20599","7"
"20530","7"
"20470","7"
"20410","7"
"20339","7"
"20275","7"
"20214","7"
"20148","7"
"20100","7"
"20038","7"
"19979","7"
"19914","7"
"19856","7"
"19802","7"
"19746","7"
"19697","7"
"19650","7"
"19599","7"
"19548","7"
"19491","7"
"19436","7"
"19390","7"
"19340","7"
"19299","7"
"19255","7"
"19207","7"
"19156","7"
"19105","7"
"19055","7"
"18999","7"
"18941","7"
"18902","7"
"18870","7"
"18827","7"
"18776","7"
"18733","7"
"18685","7"
"18645","7"
"18606","7"
"18567","7"
"18523","7"
"18489","7"
"18454","7"
"18398","7"
"18353","7"
"18312","7"
"18262","7"
"18213","7"
"18170","7"
"18124","7"
"18069","7"
"18038","7"
"17990","7"
"17947","7"
"17897","7"
"17850","7"
"17850","7"
"17847","7"
"17864","7"
"17866","7"
"17941","7"
"18018","7"
"18093","7"
"18225","7"
"18332","7"
"18416","7"
"18495","7"
"18561","7"
"18646","7"
"18752","7"
"18817","7"
"18889","7"
"19004","7"
"19073","7"
"19158","7"
"19250","7"
"19298","7"
"19351","7"
"19457","7"
"19528","7"
"19613","7"
"19662","7"
"19734","7"
"19869","7"
"19961","7"
"19987","7"
"20067","7"
"20112","7"
"20175","7"
"20243","7"
"20300","7"
"20399","7"
"20446","7"
"20510","7"
"20613","7"
"20662","7"
"20745","7"
"20777","7"
"20881","7"
"20930","7"
"20972","7"
"20984","7"
"21025","7"
"21125","7"
"21201","7"
"21255","7"
"21316","7"
"21374","7"
"21430","7"
"21455","7"
"21538","7"
"21585","7"
"21607","7"
"21649","7"
"21704","7"
"21780","7"
"21829","7"
"21870","7"
"21878","7"
"21903","7"
"21955","7"
"21979","7"
"22039","7"
"22057","7"
"22074","7"
"22091","7"
"22149","7"
"22200","7"
"22270","7"
"22275","7"
"22334","7"
"22352","7"
"22395","7"
"22436","7"
"22460","7"
"22534","7"
"22531","7"
"22518","7"
"22495","7"
"22510","7"
"22543","7"
"22591","7"
"22633","7"
"22625","7"
"22666","7"
"22714","7"
"22798","7"
"22839","7"
"22850","7"
"22871","7"
"22907","7"
"22923","7"
"22915","7"
"22920","7"
"22959","7"
"22967","7"
"22957","7"
"22906","7"
"22863","7"
"22761","7"
"22682","7"
"22584","7"
"22474","7"
"22344","7"
"22245","7"
"22148","7"
"22054","7"
"21964","7"
"21851","7"
"21755","7"
"21655","7"
"21565","7"
"21484","7"
"21402","7"
"21316","7"
"21242","7"
"21160","7"
"21097","7"
"21035","7"
"20964","7"
"20895","7"
"20832","7"
"20769","7"
"20700","7"
"20641","7"
"20581","7"
"20513","7"
"20435","7"
"20365","7"
"20301","7"
"20238","7"
"20189","7"
"20130","7"
"20071","7"
"20011","7"
"19948","7"
"19897","7"
"19823","7"
"19767","7"
"19712","7"
"19649","7"
"19596","7"
"19540","7"
"19476","7"
"19428","7"
"19376","7"
"19319","7"
"19263","7"
"19216","7"
"19177","7"
"19126","7"
"19077","7"
"19029","7"
"18979","7"
"18933","7"
"18887","7"
"18845","7"
"18803","7"
"18752","7"
"18705","7"
"18655","7"
"18611","7"
"18560","7"
"18519","7"
"18473","7"
"18442","7"
"18411","7"
"18370","7"
"18322","7"
"18287","7"
"18250","7"
"18221","7"
"18178","7"
"18134","7"
"18107","7"
"18074","7"
"18038","7"
"17981","7"
"17969","7"
"17970","7"
"17984","7"
"18016","7"
"18072","7"
"18177","7"
"18262","7"
"18337","7"
"18422","7"
"18530","7"
"18599","7"
"18688","7"
"18764","7"
"18841","7"
"18901","7"
"19016","7"
"19093","7"
"19156","7"
"19206","7"
"19285","7"
"19371","7"
"19436","7"
"19540","7"
"19594","7"
"19656","7"
"19675","7"
"19758","7"
"19817","7"
"19926","7"
"19973","7"
"20070","7"
"20143","7"
"20211","7"
"20273","7"
"20326","7"
"20376","7"
"20436","7"
"20501","9"
"20558","9"
"20624","9"
"20688","9"
"20778","9"
"20807","9"
"20851","9"
"20917","9"
"20978","9"
"21050","9"
"21045","9"
"21085","9"
"21120","9"
"21173","9"
"21195","9"
"21229","9"
"21270","9"
"21350","9"
"21375","9"
"21418","10"
"21463","10"
"21483","10"
"21527","10"
"21566","10"
"21594","10"
"21631","10"
"21659","10"
"21683","10"
"21712","10"
"21713","10"
"21742","10"
"21765","10"
"21750","10"
"21766","10"
"21779","10"
"21800","10"
"21866","10"
"21896","10"
"21929","10"
"21937","10"
"21984","10"
"21991","10"
"22031","10"
"22043","10"
"22087","10"
"22096","10"
"22127","10"
"22128","10"
"22204","10"
"22201","10"
"22224","10"
"22281","10"
"22305","10"
"22291","10"
"22303","10"
"22371","10"
"22372","10"
"22369","10"
"22404","10"
"22425","10"
"22424","10"
"22418","10"
"22420","10"
"22367","10"
"22339","10"
"22305","10"
"22261","10"
"22189","10"
"22104","10"
"22003","10"
"21874","10"
"21773","10"
"21667","10"
"21589","10"
"21510","10"
"21427","10"
"21343","10"
"21242","10"
"21146","10"
"21057","10"
"20979","10"
"20899","10"
"20807","10"
"20743","10"
"20672","10"
"20604","10"
"20522","10"
"20460","10"
"20388","10"
"20317","10"
"20251","10"
"20177","10"
"20125","10"
"20074","10"
"20011","10"
"19955","10"
"19896","10"
"19825","10"
"19772","10"
"19716","10"
"19663","10"
"19606","10"
"19550","10"
"19490","10"
"19441","10"
"19380","10"
"19317","10"
"19258","10"
"19184","10"
"19132","10"
"19079","10"
"19020","10"
"18971","10"
"18921","10"
"18863","10"
"18807","10"
"18766","10"
"18715","10"
"18665","10"
"18615","10"
"18565","10"
"18510","10"
"18465","10"
"18416","10"
"18371","10"
"18322","10"
"18276","10"
"18232","10"
"18192","10"
"18141","10"
"18090","10"
"18040","10"
"17995","10"
"17943","10"
"17909","10"
"17869","10"
"17825","10"
"17782","10"
"17740","10"
"17698","10"
"17655","10"
"17615","10"
"17569","10"
"17529","10"
"17489","10"
"17465","10"
"17472","10"
"17469","10"
"17475","10"
"17535","10"
"17592","10"
"17663","10"
"17724","10"
"17864","10"
"17953","10"
"18075","10"
"18191","10"
"18280","10"
"18327","10"
"18405","10"
"18469","10"
"18560","10"
"18657","10"
"18752","10"
"18793","10"
"18844","10"
"18877","10"
"18928","10"
"18992","10"
"19059","10"
"19167","10"
"19212","10"
"19280","10"
"19373","10"
"19434","10"
"19510","10"
"19538","10"
"19610","10"
"19685","10"
"19766","10"
"19821","10"
"19852","10"
"19916","10"
"19947","10"
"20050","10"
"20122","10"
"20150","10"
"20201","10"
"20235","10"
"20256","10"
"20309","10"
"20349","10"
"20413","10"
"20457","10"
"20507","10"
"20544","10"
"20570","10"
"20632","10"
"20728","10"
"20762","10"
"20818","10"
"20865","10"
"20902","10"
"20953","10"
"20980","10"
"21004","10"
"21046","10"
"21158","10"
"21202","10"
"21253","10"
"21287","10"
"21354","10"
"21399","10"
"21402","10"
"21386","10"
"21396","10"
"21426","10"
"21494","10"
"21501","10"
"21544","10"
"21599","10"
"21649","10"
"21663","10"
"21653","10"
"21635","10"
"21676","10"
"21697","10"
"21682","10"
"21674","10"
"21695","10"
"21743","10"
"21767","10"
"21820","10"
"21845","10"
"21853","10"
"21894","10"
"21930","10"
"21998","10"
"22027","10"
"22038","10"
"22032","10"
"22056","10"
"22087","10"
"22139","10"
"22150","10"
"22155","10"
"22144","10"
"22123","10"
"22064","10"
"21988","10"
"21923","10"
"21822","10"
"21727","10"
"21602","10"
"21491","10"
"21397","10"
"21302","10"
"21206","10"
"21130","10"
"21060","10"
"20955","10"
"20869","10"
"20793","10"
"20719","10"
"20646","10"
"20562","10"
"20487","10"
"20406","10"
"20335","10"
"20261","10"
"20187","10"
"20122","10"
"20063","10"
"19994","10"
"19938","10"
"19874","10"
"19807","10"
"19739","10"
"19686","10"
"19631","10"
"19573","10"
"19511","10"
"19458","10"
"19404","10"
"19343","10"
"19276","10"
"19226","10"
"19176","10"
"19117","10"
"19059","10"
"18993","10"
"18952","10"
"18896","10"
"18838","10"
"18784","10"
"18729","10"
"18687","10"
"18636","10"
"18578","10"
"18522","10"
"18480","10"
"18433","10"
"18380","10"
"18341","10"
"18292","10"
"18243","10"
"18196","10"
"18149","10"
"18103","10"
"18051","10"
"18016","10"
"17962","10"
"17924","10"
"17886","10"
"17847","10"
"17815","10"
"17773","10"
"17728","10"
"17684","10"
"17635","10"
"17597","10"
"17558","10"
"17519","10"
"17468","10"
"17424","10"
"17381","10"
"17336","10"
"17310","10"
"17310","10"
"17310","10"
"17350","10"
"17402","10"
"17473","10"
"17555","10"
"17673","10"
"17742","10"
"17856","10"
"17925","10"
"18004","10"
"18073","10"
"18183","10"
"18246","10"
"18336","11"
"18390","11"
"18440","11"
"18513","11"
"18588","11"
"18667","12"
"18738","12"
"18837","12"
"18912","12"
"18983","12"
"19034","12"
"19136","14"
"19187","14"
"19307","14"
"19359","14"
"19400","14"
"19473","14"
"19501","14"
"19545","15"
"19580","15"
"19617","15"
"19662","15"
"19689","15"
"19784","15"
"19831","15"
"19921","15"
"20006","15"
"20082","15"
"20106","15"
"20145","15"
"20181","15"
"20237","16"
"20276","16"
"20313","16"
"20338","16"
"20373","16"
"20462","16"
"20475","16"
"20520","16"
"20544","16"
"20597","16"
"20631","16"
"20646","16"
"20681","16"
"20708","16"
"20731","16"
"20786","18"
"20856","18"
"20874","18"
"20905","18"
"20931","18"
"20944","18"
"20966","18"
"20983","18"
"21015","18"
"21045","18"
"21057","18"
"21076","18"
"21126","18"
"21110","18"
"21116","18"
"21152","18"
"21202","18"
"21217","18"
"21245","18"
"21306","18"
"21320","18"
"21372","18"
"21396","18"
"21429","18"
"21453","18"
"21446","18"
"21481","18"
"21515","18"
"21528","18"
"21558","18"
"21577","18"
"21573","18"
"21544","18"
"21554","18"
"21565","18"
"21600","18"
"21629","18"
"21629","18"
"21585","18"
"21535","18"
"21510","18"
"21428","18"
"21376","18"
"21300","18"
"21198","18"
"21090","18"
"20989","18"
"20896","18"
"20808","18"
"20724","18"
"20626","18"
"20535","18"
"20450","18"
"20356","18"
"20272","18"
"20177","18"
"20096","18"
"20024","18"
"19944","18"
"19856","18"
"19784","18"
"19691","18"
"19617","18"
"19551","18"
"19472","18"
"19404","18"
"19340","18"
"19273","18"
"19199","18"
"19132","18"
"19062","18"
"18993","18"
"18922","18"
"18865","18"
"18798","18"
"18736","18"
"18670","18"
"18611","18"
"18552","18"
"18485","18"
"18426","18"
"18364","18"
"18308","18"
"18249","18"
"18199","18"
"18146","18"
"18096","18"
"18045","18"
"17995","18"
"17944","18"
"17885","18"
"17833","18"
"17777","18"
"17716","18"
"17661","18"
"17611","18"
"17559","18"
"17506","18"
"17454","18"
"17394","18"
"17336","18"
"17289","18"
"17245","18"
"17191","18"
"17140","18"
"17086","18"
"17028","18"
"16978","18"
"16928","18"
"16878","18"
"16826","18"
"16777","18"
"16721","18"
"16677","18"
"16629","18"
"16581","18"
"16543","18"
"16488","18"
"16447","18"
"16397","18"
"16348","18"
"16318","18"
"16326","18"
"16317","18"
"16352","18"
"16400","18"
"16440","18"
"16502","18"
"16561","18"
"16646","18"
"16725","18"
"16761","18"
"16837","18"
"16913","18"
"16984","18"
"17046","18"
"17132","18"
"17183","18"
"17238","18"
"17327","18"
"17371","18"
"17457","18"
"17545","18"
"17593","18"
"17629","18"
"17672","18"
"17706","18"
"17749","18"
"17798","18"
"17863","18"
"17899","18"
"17998","18"
"18080","18"
"18123","18"
"18199","18"
"18278","18"
"18313","18"
"18358","18"
"18415","18"
"18453","18"
"18489","18"
"18541","18"
"18546","18"
"18597","18"
"18650","18"
"18714","18"
"18822","18"
"18909","18"
"18959","18"
"19014","18"
"19065","18"
"19124","18"
"19198","18"
"19234","18"
"19314","18"
"19318","18"
"19326","18"
"19374","18"
"19421","18"
"19476","18"
"19520","18"
"19564","18"
"19631","18"
"19663","18"
"19706","18"
"19725","18"
"19754","18"
"19831","18"
"19861","18"
"19878","18"
"19922","18"
"19992","18"
"20021","18"
"20107","18"
"20137","18"
"20165","18"
"20222","18"
"20255","18"
"20284","18"
"20316","18"
"20338","18"
"20384","18"
"20444","18"
"20438","18"
"20436","18"
"20450","18"
"20440","18"
"20479","18"
"20480","18"
"20525","18"
"20526","18"
"20581","18"
"20607","18"
"20662","18"
"20651","18"
"20690","18"
"20652","18"
"20649","18"
"20618","18"
"20697","18"
"20720","18"
"20713","18"
"20696","18"
"20619","18"
"20581","18"
"20510","18"
"20423","18"
"20354","18"
"20256","18"
"20154","18"
"20067","18"
"19971","18"
"19892","18"
"19811","18"
"19713","18"
"19625","18"
"19550","18"
"19470","18"
"19387","18"
"19319","18"
"19241","18"
"19165","18"
"19096","18"
"19027","18"
"18947","18"
"18882","18"
"18825","18"
"18765","18"
"18707","18"
"18643","18"
"18591","18"
"18522","18"
"18456","18"
"18390","18"
"18336","18"
"18267","18"
"18202","18"
"18139","18"
"18066","18"
"18005","18"
"17944","18"
"17876","18"
"17821","18"
"17763","18"
"17700","18"
"17639","18"
"17582","18"
"17525","18"
"17466","18"
"17405","18"
"17342","18"
"17286","18"
"17226","18"
"17167","18"
"17112","18"
"17048","18"
"17006","18"
"16967","18"
"16914","18"
"16868","18"
"16813","18"
"16761","18"
"16712","18"
"16654","18"
"16605","18"
"16561","18"
"16513","18"
"16464","18"
"16410","18"
"16370","18"
"16330","18"
"16286","18"
"16238","18"
"16192","18"
"16146","18"
"16102","18"
"16061","18"
"16011","18"
"15958","18"
"15911","18"
"15860","18"
"15819","18"
"15765","18"
"15739","18"
"15738","18"
"15722","18"
"15736","18"
"15792","18"
"15834","18"
"15878","18"
"15928","18"
"15925","18"
"16023","18"
"16119","18"
"16187","18"
"16254","18"
"16339","18"
"16375","18"
"16409","18"
"16467","18"
"16493","20"
"16561","20"
"16645","20"
"16702","20"
"16772","20"
"16837","20"
"16892","20"
"16980","20"
"17037","20"
"17049","20"
"17103","20"
"17142","20"
"17185","20"
"17237","22"
"17309","25"
"17360","25"
"17409","25"
"17474","25"
"17532","25"
"17595","25"
"17642","25"
"17714","25"
"17731","25"
"17760","25"
"17804","27"
"17853","27"
"17910","27"
"17945","27"
"17998","27"
"18002","27"
"18024","27"
"18089","28"
"18093","29"
"18149","29"
"18175","29"
"18249","29"
"18257","31"
"18268","34"
"18320","34"
"18361","34"
"18368","34"
"18389","34"
"18421","34"
"18513","34"
"18517","34"
"18546","36"
"18570","36"
"18605","36"
"18619","36"
"18644","36"
"18678","36"
"18679","36"
"18680","36"
"18694","36"
"18720","36"
"18737","36"
"18768","36"
"18796","36"
"18835","36"
"18865","36"
"18891","36"
"18903","36"
"18896","36"
"18944","36"
"18993","36"
"19056","36"
"19029","36"
"19062","36"
"19103","36"
"19107","36"
"19088","36"
"19094","36"
"19049","36"
"19067","36"
"19072","36"
"19083","36"
"19091","36"
"19082","36"
"19079","36"
"19104","36"
"19077","36"
"19089","36"
"19086","36"
"19073","36"
"19067","36"
"19027","36"
"18947","35"
"18862","35"
"18779","35"
"18678","35"
"18571","35"
"18465","35"
"18371","35"
"18281","35"
"18203","35"
"18114","35"
"18028","35"
"17952","35"
"17862","35"
"17784","35"
"17704","35"
"17619","35"
"17536","35"
"17458","35"
"17382","35"
"17302","35"
"17224","35"
"17146","35"
"17068","35"
"16985","35"
"16915","35"
"16842","35"
"16784","35"
"16704","35"
"16630","34"
"16564","34"
"16504","34"
"16429","34"
"16370","33"
"16307","33"
"16250","33"
"16193","33"
"16127","33"
"16064","33"
"16001","33"
"15942","33"
"15876","33"
"15813","33"
"15740","33"
"15672","33"
"15602","33"
"15540","33"
"15479","33"
"15416","33"
"15351","33"
"15291","33"
"15229","33"
"15168","33"
"15112","33"
"15056","33"
"14995","33"
"14932","33"
"14868","33"
"14811","33"
"14758","33"
"14713","33"
"14656","33"
"14605","33"
"14549","33"
"14490","33"
"14430","33"
"14376","33"
"14320","33"
"14262","33"
"14213","33"
"14151","33"
"14096","33"
"14036","33"
"13982","33"
"13936","32"
"13881","32"
"13829","32"
"13772","32"
"13736","32"
"13685","32"
"13646","32"
"13648","32"
"13642","32"
"13645","32"
"13672","32"
"13690","32"
"13733","31"
"13760","31"
"13801","31"
"13820","31"
"13852","31"
"13912","31"
"13970","31"
"13997","31"
"14024","31"
"14100","30"
"14146","30"
"14201","30"
"14211","30"
"14237","29"
"14321","29"
"14335","29"
"14357","29"
"14383","29"
"14427","29"
"14456","29"
"14530","29"
"14575","29"
"14589","29"
"14655","29"
"14669","29"
"14692","29"
"14708","29"
"14748","29"
"14773","28"
"14782","28"
"14809","28"
"14872","28"
"14938","28"
"14977","27"
"15046","27"
"15068","27"
"15112","27"
"15154","27"
"15201","27"
"15258","27"
"15283","27"
"15279","27"
"15315","27"
"15344","27"
"15370","27"
"15390","27"
"15402","27"
"15440","27"
"15465","27"
"15509","26"
"15513","26"
"15541","26"
"15570","26"
"15618","26"
"15677","26"
"15750","26"
"15778","26"
"15794","26"
"15774","26"
"15811","26"
"15792","26"
"15831","26"
"15863","26"
"15933","26"
"15940","26"
"15989","25"
"16016","25"
"16024","25"
"16040","25"
"16072","23"
"16068","23"
"16098","23"
"16120","22"
"16144","22"
"16173","22"
"16208","22"
"16263","22"
"16282","22"
"16323","22"
"16300","22"
"16351","22"
"16381","22"
"16404","22"
"16386","22"
"16385","22"
"16419","22"
"16472","22"
"16517","22"
"16562","22"
"16571","22"
"16663","22"
"16735","22"
"16771","22"
"16810","22"
"16814","22"
"16793","22"
"16770","22"
"16732","22"
"16695","22"
"16631","22"
"16559","22"
"16476","22"
"16408","22"
"16335","22"
"16259","22"
"16184","22"
"16123","22"
"16065","22"
"15992","22"
"15922","22"
"15843","22"
"15775","22"
"15708","22"
"15651","22"
"15592","22"
"15516","22"
"15461","22"
"15386","22"
"15333","22"
"15280","22"
"15229","22"
"15172","22"
"15111","22"
"15047","22"
"15002","22"
"14936","22"
"14882","22"
"14829","22"
"14787","22"
"14733","22"
"14663","22"
"14603","22"
"14556","22"
"14513","22"
"14464","22"
"14421","22"
"14374","22"
"14327","22"
"14271","22"
"14221","22"
"14167","22"
"14115","22"
"14056","22"
"14006","22"
"13962","22"
"13917","22"
"13878","22"
"13830","22"
"13790","22"
"13751","22"
"13708","22"
"13669","22"
"13624","22"
"13578","22"
"13528","22"
"13486","22"
"13444","22"
"13390","22"
"13355","22"
"13312","22"
"13268","22"
"13216","22"
"13174","22"
"13131","22"
"13088","22"
"13044","22"
"13004","22"
"12971","22"
"12932","22"
"12889","22"
"12843","22"
"12807","22"
"12764","22"
"12724","22"
"12679","22"
"12644","22"
"12622","22"
"12606","22"
"12586","22"
"12597","22"
"12637","22"
"12674","22"
"12738","22"
"12784","22"
"12813","22"
"12897","22"
"12935","22"
"12975","22"
"13028","22"
"13045","22"
"13118","22"
"13179","22"
"13193","22"
"13230","24"
"13290","24"
"13321","24"
"13408","24"
"13461","24"
"13505","24"
"13523","24"
"13573","24"
"13620","24"
"13682","27"
"13737","30"
"13769","30"
"13798","30"
"13852","30"
"13877","30"
"13876","30"
"13892","30"
"13911","30"
"13955","30"
"13961","30"
"13995","30"
"14025","30"
"14076","30"
"14137","32"
"14162","32"
"14192","32"
"14230","32"
"14256","33"
"14294","33"
"14300","33"
"14296","33"
"14337","33"
"14364","33"
"14404","34"
"14389","34"
"14494","34"
"14536","34"
"14540","34"
"14572","33"
"14627","33"
"14659","33"
"14691","33"
"14704","36"
"14715","36"
"14753","37"
"14779","39"
"14809","39"
"14828","40"
"14835","40"
"14844","40"
"14833","40"
"14857","40"
"14855","40"
"14898","39"
"14933","39"
"14957","39"
"14928","39"
"14924","39"
"14952","39"
"14997","39"
"15009","39"
"15020","38"
"15020","38"
"15046","38"
"15034","38"
"15048","38"
"15030","38"
"15039","38"
"15036","38"
"15033","38"
"15054","38"
"15071","38"
"15059","38"
"15056","38"
"15066","38"
"15073","38"
"15066","38"
"15098","38"
"15087","38"
"15140","38"
"15146","38"
"15198","38"
"15192","38"
"15181","38"
"15155","38"
"15140","38"
"15092","38"
"15029","38"
"14946","38"
"14858","38"
"14778","37"
"14704","37"
"14623","37"
"14549","37"
"14451","37"
"14375","37"
"14301","37"
"14227","37"
"14159","37"
"14095","37"
"14022","37"
"13954","37"
"13872","37"
"13798","37"
"13732","37"
"13666","37"
"13597","37"
"13534","37"
"13472","37"
"13402","37"
"13339","37"
"13273","37"
"13204","37"
"13139","37"
"13079","37"
"13014","37"
"12942","37"
"12876","37"
"12817","37"
"12757","37"
"12700","37"
"12650","37"
"12591","37"
"12532","37"
"12467","37"
"12408","37"
"12350","37"
"12285","37"
"12232","37"
"12172","37"
"12120","37"
"12064","37"
"11999","36"
"11934","36"
"11872","36"
"11827","36"
"11771","36"
"11710","36"
"11647","36"
"11594","36"
"11539","36"
"11483","36"
"11426","36"
"11370","36"
"11315","36"
"11260","36"
"11207","36"
"11148","36"
"11097","36"
"11047","36"
"10997","36"
"10947","36"
"10890","36"
"10837","36"
"10790","36"
"10741","36"
"10693","36"
"10655","36"
"10609","36"
"10569","36"
"10516","36"
"10462","34"
"10410","34"
"10364","34"
"10312","34"
"10271","34"
"10237","34"
"10223","34"
"10223","34"
"10212","34"
"10204","34"
"10236","34"
"10284","34"
"10306","34"
"10346","34"
"10394","34"
"10404","34"
"10415","34"
"10449","34"
"10425","34"
"10444","34"
"10456","34"
"10461","34"
"10460","34"
"10483","34"
"10506","34"
"10529","34"
"10568","34"
"10586","34"
"10600","34"
"10647","34"
"10672","34"
"10701","34"
"10717","34"
"10754","34"
"10778","34"
"10825","34"
"10825","34"
"10858","34"
"10879","34"
"10917","34"
"10942","34"
"10938","34"
"10935","34"
"10918","34"
"10934","34"
"11009","34"
"11035","34"
"11056","34"
"11069","34"
"11097","34"
"11126","34"
"11153","34"
"11180","34"
"11211","34"
"11254","34"
"11271","34"
"11302","34"
"11326","34"
"11331","33"
"11349","33"
"11371","33"
"11389","33"
"11409","33"
"11428","33"
"11447","32"
"11478","32"
"11479","32"
"11513","32"
"11504","32"
"11535","32"
"11558","32"
"11588","32"
"11606","32"
"11609","32"
"11632","32"
"11631","32"
"11663","32"
"11657","32"
"11640","32"
"11676","32"
"11716","32"
"11756","31"
"11770","31"
"11821","31"
"11847","31"
"11850","31"
"11852","31"
"11863","31"
"11909","31"
"11927","31"
"11950","31"
"11964","31"
"11999","31"
"12059","31"
"12052","30"
"12078","30"
"12133","30"
"12184","29"
"12183","29"
"12218","29"
"12266","29"
"12259","29"
"12253","29"
"12246","29"
"12229","29"
"12224","29"
"12184","29"
"12160","29"
"12116","29"
"12045","29"
"11971","29"
"11902","29"
"11839","29"
"11780","29"
"11724","29"
"11669","29"
"11611","29"
"11552","29"
"11503","29"
"11450","29"
"11398","29"
"11349","29"
"11294","29"
"11242","29"
"11200","29"
"11152","29"
"11098","29"
"11046","29"
"10993","29"
"10936","29"
"10892","29"
"10843","29"
"10790","29"
"10753","29"
"10707","29"
"10648","29"
"10592","29"
"10540","28"
"10486","28"
"10444","28"
"10399","28"
"10350","28"
"10310","28"
"10263","28"
"10228","28"
"10182","28"
"10147","28"
"10101","28"
"10062","28"
"10012","28"
"9967","28"
"9923","28"
"9885","28"
"9845","28"
"9799","28"
"9748","28"
"9711","28"
"9670","28"
"9636","28"
"9605","28"
"9569","28"
"9527","28"
"9496","28"
"9458","28"
"9429","26"
"9391","26"
"9352","26"
"9315","26"
"9276","26"
"9242","26"
"9207","25"
"9166","25"
"9131","25"
"9099","25"
"9066","25"
"9039","25"
"9000","25"
"8952","25"
"8916","25"
"8879","25"
"8843","25"
"8806","25"
"8771","25"
"8733","24"
"8700","24"
"8664","24"
"8625","24"
"8607","24"
"8591","24"
"8607","24"
"8615","24"
"8636","24"
"8633","24"
"8661","24"
"8684","24"
"8728","24"
"8735","24"
"8755","24"
"8769","24"
"8799","24"
"8816","24"
"8802","24"
"8833","24"
"8853","24"
"8888","24"
"8902","24"
"8939","24"
"8962","24"
"9018","24"
"9067","24"
"9113","24"
"9131","24"
"9159","24"
"9183","24"
"9207","24"
"9222","24"
"9273","24"
"9311","24"
"9324","27"
"9393","28"
"9432","29"
"9412","29"
"9414","29"
"9470","29"
"9533","28"
"9554","27"
"9573","27"
"9611","30"
"9624","33"
"9657","32"
"9694","31"
"9715","30"
"9757","30"
"9781","30"
"9819","30"
"9842","30"
"9920","30"
"9925","30"
"9921","30"
"9933","30"
"9991","33"
"10014","33"
"10009","33"
"9998","33"
"10019","33"
"9997","33"
"10011","33"
"10055","33"
"10087","33"
"10091","33"
"10106","33"
"10098","33"
"10094","33"
"10117","32"
"10152","32"
"10169","32"
"10206","32"
"10244","32"
"10278","32"
"10302","32"
"10311","32"
"10314","32"
"10339","32"
"10329","32"
"10387","32"
"10399","32"
"10379","32"
"10388","31"
"10387","31"
"10416","31"
"10432","31"
"10423","30"
"10425","30"
"10470","30"
"10504","30"
"10512","30"
"10552","30"
"10560","30"
"10570","30"
"10584","30"
"10606","30"
"10631","30"
"10649","30"
"10656","30"
"10657","30"
"10717","30"
"10724","30"
"10724","30"
"10703","30"
"10707","30"
"10670","30"
"10621","30"
"10567","30"
"10510","30"
"10448","30"
"10392","30"
"10339","30"
"10287","30"
"10230","30"
"10189","30"
"10145","30"
"10087","30"
"10045","30"
"9999","30"
"9953","30"
"9912","30"
"9869","30"
"9824","30"
"9771","30"
"9726","30"
"9685","30"
"9639","30"
"9594","30"
"9540","30"
"9494","30"
"9447","30"
"9402","30"
"9356","30"
"9315","30"
"9270","30"
"9227","30"
"9182","30"
"9136","30"
"9087","30"
"9040","30"
"8994","30"
"8950","30"
"8911","30"
"8871","30"
"8817","30"
"8776","30"
"8736","30"
"8696","30"
"8656","30"
"8612","30"
"8567","30"
"8522","30"
"8476","30"
"8439","30"
"8401","30"
"8368","30"
"8326","30"
"8288","30"
"8257","30"
"8221","30"
"8175","30"
"8140","30"
"8104","30"
"8066","30"
"8026","30"
"7986","30"
"7946","30"
"7904","30"
"7864","30"
"7821","30"
"7783","30"
"7742","30"
"7704","30"
"7670","30"
"7637","30"
"7604","30"
"7563","30"
"7528","30"
"7490","30"
"7455","30"
"7420","30"
"7382","30"
"7344","30"
"7315","30"
"7313","30"
"7307","30"
"7304","30"
"7287","30"
"7296","30"
"7315","30"
"7361","30"
"7379","30"
"7423","29"
"7450","29"
"7455","29"
"7490","29"
"7494","29"
"7525","29"
"7539","29"
"7575","29"
"7592","29"
"7598","29"
"7609","29"
"7626","29"
"7646","29"
"7653","29"
"7651","29"
"7672","28"
"7687","28"
"7725","28"
"7718","27"
"7724","26"
"7751","26"
"7770","26"
"7788","26"
"7811","26"
"7816","26"
"7812","25"
"7841","25"
"7881","25"
"7913","24"
"7957","24"
"8003","24"
"8052","24"
"8053","24"
"8094","24"
"8125","23"
"8131","23"
"8148","23"
"8189","23"
"8188","23"
"8198","23"
"8235","23"
"8257","23"
"8303","23"
"8328","23"
"8321","23"
"8337","23"
"8355","23"
"8386","23"
"8411","23"
"8442","23"
"8467","23"
"8488","23"
"8536","23"
"8547","23"
"8587","23"
"8586","23"
"8619","23"
"8646","23"
"8653","23"
"8670","23"
"8688","23"
"8709","23"
"8706","23"
"8729","22"
"8769","22"
"8781","22"
"8784","21"
"8787","21"
"8791","21"
"8809","21"
"8813","21"
