"Animal","Age","Time of death","Death cause","Total population"
"HAWK","3","5","HUNGER","2606"
"HAWK","7","5","HUNGER","2605"
"HAWK","0","5","HUNGER","2604"
"HAWK","6","5","HUNGER","2603"
"HAWK","3","5","HUNGER","2602"
"HAWK","7","5","HUNGER","2601"
"HAWK","5","5","HUNGER","2600"
"HAWK","5","5","HUNGER","2599"
"HAWK","6","5","HUNGER","2598"
"HAWK","3","5","HUNGER","2597"
"HAWK","3","5","HUNGER","2596"
"HAWK","7","5","HUNGER","2595"
"HAWK","5","5","HUNGER","2594"
"HAWK","9","5","HUNGER","2593"
"HAWK","9","5","HUNGER","2592"
"HAWK","5","5","HUNGER","2591"
"HAWK","1","5","HUNGER","2590"
"HAWK","3","5","HUNGER","2589"
"HAWK","10","5","HUNGER","2588"
"HAWK","7","5","HUNGER","2587"
"HAWK","0","5","HUNGER","2586"
"HAWK","5","5","HUNGER","2585"
"HAWK","1","5","HUNGER","2584"
"HAWK","6","5","HUNGER","2583"
"HAWK","2","5","HUNGER","2582"
"HAWK","3","5","HUNGER","2581"
"HAWK","10","5","HUNGER","2580"
"HAWK","8","5","HUNGER","2579"
"HAWK","8","5","HUNGER","2578"
"HAWK","7","5","HUNGER","2577"
"HAWK","4","5","HUNGER","2576"
"HAWK","10","5","HUNGER","2575"
"HAWK","1","5","HUNGER","2574"
"HAWK","0","5","HUNGER","2573"
"HAWK","1","5","HUNGER","2572"
"HAWK","0","5","HUNGER","2571"
"HAWK","6","5","HUNGER","2570"
"HAWK","6","5","HUNGER","2569"
"HAWK","3","5","HUNGER","2568"
"HAWK","3","5","HUNGER","2567"
"HAWK","0","5","HUNGER","2566"
"HAWK","4","5","HUNGER","2565"
"HAWK","1","5","HUNGER","2564"
"HAWK","1","5","HUNGER","2563"
"HAWK","7","5","HUNGER","2562"
"HAWK","6","5","HUNGER","2561"
"HAWK","8","5","HUNGER","2560"
"HAWK","5","5","HUNGER","2559"
"HAWK","9","5","AGE","2558"
"HAWK","6","5","HUNGER","2557"
"HAWK","3","5","HUNGER","2556"
"HAWK","0","5","HUNGER","2555"
"HAWK","9","5","HUNGER","2554"
"HAWK","7","5","HUNGER","2553"
"HAWK","0","5","HUNGER","2552"
"HAWK","1","5","HUNGER","2551"
"HAWK","1","5","HUNGER","2550"
"HAWK","0","5","HUNGER","2549"
"HAWK","4","5","HUNGER","2548"
"HAWK","2","5","HUNGER","2547"
"HAWK","10","5","HUNGER","2546"
"HAWK","4","5","HUNGER","2545"
"HAWK","10","5","HUNGER","2544"
"HAWK","9","5","AGE","2543"
"HAWK","7","5","HUNGER","2542"
"HAWK","8","5","HUNGER","2541"
"HAWK","6","5","HUNGER","2540"
"HAWK","9","5","HUNGER","2539"
"HAWK","10","5","HUNGER","2538"
"HAWK","9","5","HUNGER","2537"
"HAWK","5","5","HUNGER","2536"
"HAWK","7","5","HUNGER","2535"
"HAWK","3","5","HUNGER","2534"
"HAWK","0","5","HUNGER","2533"
"HAWK","8","5","HUNGER","2532"
"HAWK","2","5","HUNGER","2531"
"HAWK","8","5","HUNGER","2530"
"HAWK","2","5","HUNGER","2529"
"HAWK","5","5","HUNGER","2528"
"HAWK","3","5","HUNGER","2527"
"HAWK","7","5","HUNGER","2526"
"HAWK","9","5","HUNGER","2525"
"HAWK","8","5","HUNGER","2524"
"HAWK","10","5","AGE","2523"
"HAWK","5","5","HUNGER","2522"
"HAWK","10","5","HUNGER","2521"
"HAWK","1","5","HUNGER","2520"
"HAWK","5","5","HUNGER","2519"
"HAWK","7","5","HUNGER","2518"
"HAWK","2","5","HUNGER","2517"
"HAWK","2","5","HUNGER","2516"
"HAWK","4","5","HUNGER","2515"
"HAWK","5","5","HUNGER","2514"
"HAWK","6","5","HUNGER","2513"
"HAWK","0","5","HUNGER","2512"
"HAWK","9","5","HUNGER","2511"
"HAWK","0","5","HUNGER","2510"
"HAWK","8","5","HUNGER","2509"
"HAWK","4","5","HUNGER","2508"
"HAWK","4","5","HUNGER","2507"
"HAWK","6","5","HUNGER","2506"
"HAWK","0","5","HUNGER","2505"
"HAWK","8","5","HUNGER","2504"
"HAWK","9","5","HUNGER","2503"
"HAWK","1","5","HUNGER","2502"
"HAWK","5","5","HUNGER","2501"
"HAWK","0","5","HUNGER","2500"
"HAWK","5","5","HUNGER","2499"
"HAWK","8","5","HUNGER","2498"
"HAWK","3","5","HUNGER","2497"
"HAWK","3","5","HUNGER","2496"
"HAWK","2","5","HUNGER","2495"
"HAWK","5","5","HUNGER","2494"
"HAWK","0","5","HUNGER","2493"
"HAWK","7","5","HUNGER","2492"
"HAWK","2","5","HUNGER","2491"
"HAWK","9","5","HUNGER","2490"
"HAWK","1","5","HUNGER","2489"
"HAWK","2","6","HUNGER","2488"
"HAWK","7","6","HUNGER","2487"
"HAWK","7","6","HUNGER","2486"
"HAWK","8","6","HUNGER","2485"
"HAWK","0","6","HUNGER","2484"
"HAWK","9","6","HUNGER","2483"
"HAWK","2","6","HUNGER","2482"
"HAWK","7","6","HUNGER","2481"
"HAWK","8","6","HUNGER","2480"
"HAWK","9","6","HUNGER","2479"
"HAWK","10","6","AGE","2478"
"HAWK","6","6","HUNGER","2477"
"HAWK","7","6","HUNGER","2476"
"HAWK","10","6","HUNGER","2475"
"HAWK","2","6","HUNGER","2474"
"HAWK","0","6","HUNGER","2473"
"HAWK","8","6","HUNGER","2472"
"HAWK","8","6","HUNGER","2471"
"HAWK","9","6","HUNGER","2470"
"HAWK","8","6","HUNGER","2469"
"HAWK","7","6","HUNGER","2468"
"HAWK","1","6","HUNGER","2467"
"HAWK","1","6","HUNGER","2466"
"HAWK","8","6","HUNGER","2465"
"HAWK","7","6","HUNGER","2464"
"HAWK","6","6","HUNGER","2463"
"HAWK","6","6","HUNGER","2462"
"HAWK","10","6","HUNGER","2461"
"HAWK","5","6","HUNGER","2460"
"HAWK","6","6","HUNGER","2459"
"HAWK","7","6","HUNGER","2458"
"HAWK","7","6","HUNGER","2457"
"HAWK","1","6","HUNGER","2456"
"HAWK","8","6","HUNGER","2455"
"HAWK","2","6","HUNGER","2454"
"HAWK","8","6","HUNGER","2453"
"HAWK","6","6","HUNGER","2452"
"HAWK","5","6","HUNGER","2451"
"HAWK","4","6","HUNGER","2450"
"HAWK","4","6","HUNGER","2449"
"HAWK","4","6","HUNGER","2448"
"HAWK","10","6","AGE","2447"
"HAWK","9","6","AGE","2446"
"HAWK","7","6","HUNGER","2445"
"HAWK","1","6","HUNGER","2444"
"HAWK","7","6","HUNGER","2443"
"HAWK","2","6","HUNGER","2442"
"HAWK","8","6","HUNGER","2441"
"HAWK","1","6","HUNGER","2440"
"HAWK","5","6","HUNGER","2439"
"HAWK","4","6","HUNGER","2438"
"HAWK","5","6","HUNGER","2437"
"HAWK","3","6","HUNGER","2436"
"HAWK","10","6","HUNGER","2435"
"HAWK","9","6","HUNGER","2434"
"HAWK","5","6","HUNGER","2433"
"HAWK","1","6","HUNGER","2432"
"HAWK","1","6","HUNGER","2431"
"HAWK","1","6","HUNGER","2430"
"HAWK","8","6","HUNGER","2429"
"HAWK","10","6","HUNGER","2428"
"HAWK","2","6","HUNGER","2427"
"HAWK","10","6","HUNGER","2426"
"HAWK","1","6","HUNGER","2425"
"HAWK","6","6","HUNGER","2424"
"HAWK","1","6","HUNGER","2423"
"HAWK","1","6","HUNGER","2422"
"HAWK","4","6","HUNGER","2421"
"HAWK","1","6","HUNGER","2420"
"HAWK","4","6","HUNGER","2419"
"HAWK","9","6","HUNGER","2418"
"HAWK","6","6","HUNGER","2417"
"HAWK","1","6","HUNGER","2416"
"HAWK","1","6","HUNGER","2415"
"HAWK","4","6","HUNGER","2414"
"HAWK","0","6","HUNGER","2413"
"HAWK","8","6","HUNGER","2412"
"HAWK","5","6","HUNGER","2411"
"HAWK","0","6","HUNGER","2410"
"HAWK","7","6","HUNGER","2409"
"HAWK","4","6","HUNGER","2408"
"HAWK","2","6","HUNGER","2407"
"HAWK","7","6","HUNGER","2406"
"HAWK","1","6","HUNGER","2405"
"HAWK","2","6","HUNGER","2404"
"HAWK","0","6","HUNGER","2403"
"HAWK","6","6","HUNGER","2402"
"HAWK","3","6","HUNGER","2401"
"HAWK","5","6","HUNGER","2400"
"HAWK","4","6","HUNGER","2399"
"HAWK","9","6","AGE","2398"
"HAWK","7","6","HUNGER","2397"
"HAWK","9","6","AGE","2396"
"HAWK","8","6","HUNGER","2395"
"HAWK","10","6","AGE","2394"
"HAWK","3","6","HUNGER","2393"
"HAWK","5","6","HUNGER","2392"
"HAWK","2","6","HUNGER","2391"
"HAWK","1","6","HUNGER","2390"
"HAWK","6","6","HUNGER","2389"
"HAWK","8","6","HUNGER","2388"
"HAWK","1","6","HUNGER","2387"
"HAWK","10","6","HUNGER","2386"
"HAWK","8","6","HUNGER","2385"
"HAWK","5","6","HUNGER","2384"
"HAWK","3","6","HUNGER","2383"
"HAWK","2","6","HUNGER","2382"
"HAWK","1","6","HUNGER","2381"
"HAWK","1","6","HUNGER","2380"
"HAWK","8","6","HUNGER","2379"
"HAWK","7","6","HUNGER","2378"
"HAWK","4","6","HUNGER","2377"
"HAWK","10","6","HUNGER","2376"
"HAWK","8","6","HUNGER","2375"
"HAWK","3","6","HUNGER","2374"
"HAWK","0","6","HUNGER","2373"
"HAWK","10","6","HUNGER","2372"
"HAWK","10","6","HUNGER","2371"
"HAWK","1","6","HUNGER","2370"
"HAWK","5","6","HUNGER","2369"
"HAWK","4","6","HUNGER","2368"
"HAWK","5","6","HUNGER","2367"
"HAWK","2","6","HUNGER","2366"
"HAWK","3","6","HUNGER","2365"
"HAWK","10","6","HUNGER","2364"
"HAWK","4","6","HUNGER","2363"
"HAWK","9","6","HUNGER","2362"
"HAWK","2","6","HUNGER","2361"
"HAWK","9","6","AGE","2360"
"HAWK","8","6","HUNGER","2359"
"HAWK","10","6","HUNGER","2358"
"HAWK","0","6","HUNGER","2357"
"HAWK","1","6","HUNGER","2356"
"HAWK","0","6","HUNGER","2355"
"HAWK","10","6","HUNGER","2354"
"HAWK","10","6","AGE","2353"
"HAWK","10","6","HUNGER","2352"
"HAWK","7","6","HUNGER","2351"
"HAWK","4","6","HUNGER","2350"
"HAWK","8","6","HUNGER","2349"
"HAWK","8","6","HUNGER","2348"
"HAWK","0","6","HUNGER","2347"
"HAWK","0","6","HUNGER","2346"
"HAWK","2","6","HUNGER","2345"
"HAWK","1","6","HUNGER","2344"
"HAWK","4","6","HUNGER","2343"
"HAWK","8","6","HUNGER","2342"
"HAWK","2","6","HUNGER","2341"
"HAWK","3","6","HUNGER","2340"
"HAWK","10","6","HUNGER","2339"
"HAWK","4","6","HUNGER","2338"
"HAWK","1","6","HUNGER","2337"
"HAWK","2","6","HUNGER","2336"
"HAWK","1","6","HUNGER","2335"
"HAWK","10","6","AGE","2334"
"HAWK","10","6","HUNGER","2333"
"HAWK","10","6","AGE","2332"
"HAWK","6","6","HUNGER","2331"
"HAWK","1","6","HUNGER","2330"
"HAWK","10","6","AGE","2329"
"HAWK","3","6","HUNGER","2328"
"SQUIRREL","0","6","EATEN","2327"
"HAWK","7","6","HUNGER","2326"
"HAWK","2","6","HUNGER","2325"
"HAWK","9","6","HUNGER","2324"
"HAWK","1","6","HUNGER","2323"
"HAWK","8","6","HUNGER","2322"
"HAWK","3","6","HUNGER","2321"
"HAWK","4","6","HUNGER","2320"
"HAWK","4","6","HUNGER","2319"
"HAWK","3","6","HUNGER","2318"
"HAWK","6","6","HUNGER","2317"
"HAWK","5","6","HUNGER","2316"
"HAWK","2","6","HUNGER","2315"
"HAWK","6","6","HUNGER","2314"
"HAWK","3","6","HUNGER","2313"
"HAWK","5","6","HUNGER","2312"
"HAWK","3","6","HUNGER","2311"
"HAWK","1","6","HUNGER","2310"
"HAWK","10","6","HUNGER","2309"
"HAWK","9","6","AGE","2308"
"HAWK","6","6","HUNGER","2307"
"HAWK","10","6","AGE","2306"
"HAWK","9","6","HUNGER","2305"
"HAWK","4","6","HUNGER","2304"
"HAWK","10","6","HUNGER","2303"
"HAWK","6","6","HUNGER","2302"
"HAWK","5","6","HUNGER","2301"
"HAWK","2","6","HUNGER","2300"
"HAWK","0","6","HUNGER","2299"
"HAWK","4","6","HUNGER","2298"
"HAWK","1","6","HUNGER","2297"
"HAWK","2","6","HUNGER","2296"
"HAWK","5","6","HUNGER","2295"
"HAWK","0","6","HUNGER","2294"
"HAWK","3","6","HUNGER","2293"
"HAWK","3","6","HUNGER","2292"
"HAWK","9","6","HUNGER","2291"
"HAWK","0","6","HUNGER","2290"
"HAWK","10","6","HUNGER","2289"
"HAWK","0","6","HUNGER","2288"
"HAWK","8","6","HUNGER","2287"
"HAWK","7","6","HUNGER","2286"
"HAWK","3","6","HUNGER","2285"
"HAWK","2","6","HUNGER","2284"
"HAWK","5","6","HUNGER","2283"
"HAWK","5","6","HUNGER","2282"
"HAWK","6","6","HUNGER","2281"
"HAWK","3","6","HUNGER","2280"
"HAWK","0","6","HUNGER","2279"
"HAWK","3","6","HUNGER","2278"
"HAWK","6","6","HUNGER","2277"
"HAWK","2","6","HUNGER","2276"
"HAWK","6","6","HUNGER","2275"
"HAWK","2","6","HUNGER","2274"
"HAWK","4","6","HUNGER","2273"
"HAWK","4","6","HUNGER","2272"
"HAWK","4","6","HUNGER","2271"
"HAWK","2","6","HUNGER","2270"
"HAWK","7","6","HUNGER","2269"
"HAWK","0","6","HUNGER","2268"
"HAWK","10","6","AGE","2267"
"HAWK","3","6","HUNGER","2266"
"HAWK","5","6","HUNGER","2265"
"HAWK","7","6","HUNGER","2264"
"HAWK","5","6","HUNGER","2263"
"HAWK","5","6","HUNGER","2262"
"HAWK","6","6","HUNGER","2261"
"HAWK","1","6","HUNGER","2260"
"HAWK","7","6","HUNGER","2259"
"HAWK","6","6","HUNGER","2258"
"HAWK","3","6","HUNGER","2257"
"HAWK","8","6","HUNGER","2256"
"HAWK","5","6","HUNGER","2255"
"HAWK","7","6","HUNGER","2254"
"HAWK","2","6","HUNGER","2253"
"HAWK","9","6","HUNGER","2252"
"HAWK","0","6","HUNGER","2251"
"HAWK","6","6","HUNGER","2250"
"HAWK","7","6","HUNGER","2249"
"HAWK","2","6","HUNGER","2248"
"HAWK","5","6","HUNGER","2247"
"HAWK","8","6","HUNGER","2246"
"HAWK","6","6","HUNGER","2245"
"HAWK","9","6","HUNGER","2244"
"HAWK","6","6","HUNGER","2243"
"HAWK","9","6","AGE","2242"
"HAWK","8","6","HUNGER","2241"
"HAWK","5","6","HUNGER","2240"
"HAWK","7","6","HUNGER","2239"
"HAWK","1","6","HUNGER","2238"
"HAWK","4","6","HUNGER","2237"
"HAWK","9","6","HUNGER","2236"
"HAWK","2","6","HUNGER","2235"
"HAWK","7","6","HUNGER","2234"
"HAWK","4","6","HUNGER","2233"
"HAWK","4","6","HUNGER","2232"
"HAWK","9","6","HUNGER","2231"
"HAWK","8","6","HUNGER","2230"
"HAWK","2","6","HUNGER","2229"
"HAWK","7","6","HUNGER","2228"
"HAWK","10","6","AGE","2227"
"HAWK","6","6","HUNGER","2226"
"HAWK","5","6","HUNGER","2225"
"HAWK","5","6","HUNGER","2224"
"HAWK","10","6","AGE","2223"
"HAWK","3","6","HUNGER","2222"
"HAWK","9","6","AGE","2221"
"HAWK","9","6","HUNGER","2220"
"HAWK","4","6","HUNGER","2219"
"HAWK","5","6","HUNGER","2218"
"HAWK","1","6","HUNGER","2217"
"HAWK","4","6","HUNGER","2216"
"HAWK","8","6","HUNGER","2215"
"HAWK","2","6","HUNGER","2214"
"HAWK","2","6","HUNGER","2213"
"HAWK","4","6","HUNGER","2212"
"HAWK","7","6","HUNGER","2211"
"HAWK","2","6","HUNGER","2210"
"HAWK","0","6","HUNGER","2209"
"HAWK","5","6","HUNGER","2208"
"HAWK","8","6","HUNGER","2207"
"HAWK","10","6","HUNGER","2206"
"HAWK","6","6","HUNGER","2205"
"HAWK","5","6","HUNGER","2204"
"HAWK","10","6","HUNGER","2203"
"HAWK","4","6","HUNGER","2202"
"HAWK","10","6","AGE","2201"
"HAWK","7","6","HUNGER","2200"
"HAWK","9","6","HUNGER","2199"
"HAWK","8","6","HUNGER","2198"
"HAWK","7","6","HUNGER","2197"
"HAWK","0","6","HUNGER","2196"
"HAWK","0","6","HUNGER","2195"
"HAWK","3","6","HUNGER","2194"
"HAWK","3","6","HUNGER","2193"
"HAWK","9","6","HUNGER","2192"
"HAWK","5","6","HUNGER","2191"
"HAWK","8","6","HUNGER","2190"
"HAWK","7","6","HUNGER","2189"
"HAWK","9","6","HUNGER","2188"
"HAWK","2","6","HUNGER","2187"
"HAWK","1","6","HUNGER","2186"
"HAWK","1","6","HUNGER","2185"
"HAWK","3","6","HUNGER","2184"
"HAWK","8","6","HUNGER","2183"
"HAWK","10","6","HUNGER","2182"
"HAWK","8","6","HUNGER","2181"
"HAWK","1","6","HUNGER","2180"
"HAWK","0","6","HUNGER","2179"
"HAWK","8","6","HUNGER","2178"
"HAWK","4","6","HUNGER","2177"
"HAWK","4","6","HUNGER","2176"
"HAWK","1","6","HUNGER","2175"
"HAWK","10","6","HUNGER","2174"
"HAWK","8","6","HUNGER","2173"
"HAWK","0","6","HUNGER","2172"
"HAWK","6","6","HUNGER","2171"
"HAWK","10","6","HUNGER","2170"
"HAWK","3","6","HUNGER","2169"
"HAWK","2","6","HUNGER","2168"
"HAWK","5","6","HUNGER","2167"
"HAWK","0","6","HUNGER","2166"
"HAWK","3","6","HUNGER","2165"
"HAWK","9","6","HUNGER","2164"
"HAWK","4","6","HUNGER","2163"
"HAWK","7","7","HUNGER","2162"
"HAWK","7","7","HUNGER","2161"
"HAWK","4","7","HUNGER","2160"
"HAWK","5","7","HUNGER","2159"
"HAWK","8","7","HUNGER","2158"
"HAWK","9","7","AGE","2157"
"HAWK","2","7","HUNGER","2156"
"HAWK","8","7","HUNGER","2155"
"HAWK","5","7","HUNGER","2154"
"HAWK","2","7","HUNGER","2153"
"HAWK","4","7","HUNGER","2152"
"HAWK","1","7","HUNGER","2151"
"HAWK","0","7","HUNGER","2150"
"HAWK","9","7","AGE","2149"
"HAWK","4","7","HUNGER","2148"
"HAWK","2","7","HUNGER","2147"
"HAWK","4","7","HUNGER","2146"
"HAWK","4","7","HUNGER","2145"
"HAWK","3","7","HUNGER","2144"
"HAWK","8","7","HUNGER","2143"
"HAWK","5","7","HUNGER","2142"
"HAWK","9","7","HUNGER","2141"
"HAWK","4","7","HUNGER","2140"
"HAWK","10","7","AGE","2139"
"HAWK","1","7","HUNGER","2138"
"HAWK","2","7","HUNGER","2137"
"HAWK","7","7","HUNGER","2136"
"HAWK","10","7","HUNGER","2135"
"HAWK","1","7","HUNGER","2134"
"HAWK","10","7","HUNGER","2133"
"HAWK","0","7","HUNGER","2132"
"HAWK","1","7","HUNGER","2131"
"HAWK","2","7","HUNGER","2130"
"HAWK","8","7","HUNGER","2129"
"HAWK","10","7","HUNGER","2128"
"HAWK","7","7","HUNGER","2127"
"HAWK","9","7","HUNGER","2126"
"HAWK","8","7","HUNGER","2125"
"HAWK","10","7","AGE","2124"
"HAWK","3","7","HUNGER","2123"
"HAWK","2","7","HUNGER","2122"
"HAWK","1","7","HUNGER","2121"
"HAWK","5","7","HUNGER","2120"
"HAWK","8","7","HUNGER","2119"
"HAWK","5","7","HUNGER","2118"
"HAWK","9","7","HUNGER","2117"
"HAWK","2","7","HUNGER","2116"
"HAWK","6","7","HUNGER","2115"
"HAWK","6","7","HUNGER","2114"
"HAWK","2","7","HUNGER","2113"
"HAWK","8","7","HUNGER","2112"
"HAWK","2","7","HUNGER","2111"
"HAWK","10","7","HUNGER","2110"
"HAWK","7","7","HUNGER","2109"
"HAWK","2","7","HUNGER","2108"
"HAWK","1","7","HUNGER","2107"
"HAWK","2","7","HUNGER","2106"
"HAWK","0","7","HUNGER","2105"
"HAWK","9","7","HUNGER","2104"
"HAWK","4","7","HUNGER","2103"
"HAWK","5","7","HUNGER","2102"
"HAWK","6","7","HUNGER","2101"
"HAWK","8","7","HUNGER","2100"
"HAWK","10","7","AGE","2099"
"HAWK","8","7","HUNGER","2098"
"HAWK","4","7","HUNGER","2097"
"HAWK","9","7","HUNGER","2096"
"HAWK","7","7","HUNGER","2095"
"HAWK","8","7","HUNGER","2094"
"HAWK","0","7","HUNGER","2093"
"HAWK","0","7","HUNGER","2092"
"HAWK","6","7","HUNGER","2091"
"HAWK","1","7","HUNGER","2090"
"HAWK","6","7","HUNGER","2089"
"HAWK","3","7","HUNGER","2088"
"HAWK","1","7","HUNGER","2087"
"HAWK","0","7","HUNGER","2086"
"HAWK","6","7","HUNGER","2085"
"HAWK","10","7","HUNGER","2084"
"HAWK","8","7","HUNGER","2083"
"HAWK","2","7","HUNGER","2082"
"HAWK","6","7","HUNGER","2081"
"HAWK","6","7","HUNGER","2080"
"HAWK","0","7","HUNGER","2079"
"HAWK","10","7","HUNGER","2078"
"HAWK","6","7","HUNGER","2077"
"HAWK","0","7","HUNGER","2076"
"HAWK","5","7","HUNGER","2075"
"HAWK","2","7","HUNGER","2074"
"HAWK","6","7","HUNGER","2073"
"HAWK","10","7","HUNGER","2072"
"HAWK","9","7","AGE","2071"
"HAWK","10","7","HUNGER","2070"
"HAWK","8","7","HUNGER","2069"
"HAWK","8","7","HUNGER","2068"
"HAWK","0","7","HUNGER","2067"
"HAWK","1","7","HUNGER","2066"
"HAWK","4","7","HUNGER","2065"
"HAWK","10","7","HUNGER","2064"
"HAWK","4","7","HUNGER","2063"
"HAWK","1","7","HUNGER","2062"
"HAWK","7","7","HUNGER","2061"
"HAWK","1","7","HUNGER","2060"
"HAWK","1","7","HUNGER","2059"
"HAWK","6","7","HUNGER","2058"
"HAWK","4","7","HUNGER","2057"
"HAWK","3","7","HUNGER","2056"
"HAWK","6","7","HUNGER","2055"
"HAWK","1","7","HUNGER","2054"
"HAWK","6","7","HUNGER","2053"
"HAWK","2","7","HUNGER","2052"
"HAWK","2","7","HUNGER","2051"
"HAWK","2","7","HUNGER","2050"
"HAWK","8","7","HUNGER","2049"
"HAWK","6","7","HUNGER","2048"
"HAWK","2","7","HUNGER","2047"
"HAWK","8","7","HUNGER","2046"
"HAWK","3","7","HUNGER","2045"
"HAWK","7","7","HUNGER","2044"
"HAWK","4","7","HUNGER","2043"
"HAWK","4","7","HUNGER","2042"
"HAWK","9","7","HUNGER","2041"
"HAWK","7","7","HUNGER","2040"
"HAWK","8","7","HUNGER","2039"
"HAWK","1","7","HUNGER","2038"
"HAWK","9","7","HUNGER","2037"
"HAWK","2","7","HUNGER","2036"
"HAWK","6","7","HUNGER","2035"
"HAWK","6","7","HUNGER","2034"
"HAWK","7","7","HUNGER","2033"
"HAWK","5","7","HUNGER","2032"
"HAWK","2","7","HUNGER","2031"
"HAWK","3","7","HUNGER","2030"
"HAWK","5","7","HUNGER","2029"
"HAWK","7","7","HUNGER","2028"
"HAWK","5","7","HUNGER","2027"
"HAWK","8","7","HUNGER","2026"
"HAWK","4","7","HUNGER","2025"
"HAWK","4","7","HUNGER","2024"
"HAWK","1","7","HUNGER","2023"
"HAWK","9","7","HUNGER","2022"
"HAWK","1","7","HUNGER","2021"
"HAWK","0","7","HUNGER","2020"
"HAWK","10","7","HUNGER","2019"
"HAWK","4","7","HUNGER","2018"
"HAWK","10","7","HUNGER","2017"
"HAWK","5","7","HUNGER","2016"
"HAWK","2","7","HUNGER","2015"
"HAWK","0","7","HUNGER","2014"
"HAWK","4","7","HUNGER","2013"
"HAWK","4","7","HUNGER","2012"
"HAWK","8","7","HUNGER","2011"
"HAWK","0","7","HUNGER","2010"
"HAWK","1","7","HUNGER","2009"
"HAWK","0","7","HUNGER","2008"
"HAWK","8","7","HUNGER","2007"
"HAWK","3","7","HUNGER","2006"
"HAWK","10","7","HUNGER","2005"
"HAWK","0","7","HUNGER","2004"
"HAWK","7","7","HUNGER","2003"
"HAWK","8","7","HUNGER","2002"
"HAWK","2","7","HUNGER","2001"
"HAWK","4","7","HUNGER","2000"
"HAWK","9","7","HUNGER","1999"
"HAWK","4","7","HUNGER","1998"
"HAWK","4","7","HUNGER","1997"
"HAWK","2","7","HUNGER","1996"
"HAWK","3","7","HUNGER","1995"
"HAWK","4","7","HUNGER","1994"
"HAWK","9","7","HUNGER","1993"
"HAWK","6","7","HUNGER","1992"
"HAWK","6","7","HUNGER","1991"
"HAWK","1","7","HUNGER","1990"
"HAWK","3","7","HUNGER","1989"
"HAWK","1","7","HUNGER","1988"
"HAWK","3","7","HUNGER","1987"
"HAWK","6","7","HUNGER","1986"
"HAWK","8","7","HUNGER","1985"
"HAWK","5","7","HUNGER","1984"
"HAWK","2","7","HUNGER","1983"
"HAWK","8","7","HUNGER","1982"
"HAWK","7","7","HUNGER","1981"
"HAWK","0","7","HUNGER","1980"
"HAWK","0","7","HUNGER","1979"
"HAWK","2","7","HUNGER","1978"
"HAWK","7","7","HUNGER","1977"
"HAWK","8","7","HUNGER","1976"
"HAWK","10","7","HUNGER","1975"
"HAWK","6","7","HUNGER","1974"
"HAWK","8","7","HUNGER","1973"
"HAWK","9","7","AGE","1972"
"HAWK","8","7","HUNGER","1971"
"HAWK","10","7","AGE","1970"
"HAWK","3","7","HUNGER","1969"
"HAWK","1","7","HUNGER","1968"
"HAWK","2","7","HUNGER","1967"
"HAWK","5","7","HUNGER","1966"
"HAWK","2","7","HUNGER","1965"
"HAWK","10","7","AGE","1964"
"HAWK","3","7","HUNGER","1963"
"HAWK","8","7","HUNGER","1962"
"HAWK","6","7","HUNGER","1961"
"HAWK","2","7","HUNGER","1960"
"HAWK","0","7","HUNGER","1959"
"HAWK","4","7","HUNGER","1958"
"HAWK","5","7","HUNGER","1957"
"HAWK","2","7","HUNGER","1956"
"HAWK","6","7","HUNGER","1955"
"HAWK","9","7","HUNGER","1954"
"HAWK","10","7","AGE","1953"
"HAWK","7","7","HUNGER","1952"
"HAWK","8","7","HUNGER","1951"
"HAWK","2","7","HUNGER","1950"
"HAWK","6","7","HUNGER","1949"
"HAWK","9","7","HUNGER","1948"
"HAWK","6","7","HUNGER","1947"
"HAWK","8","7","HUNGER","1946"
"HAWK","0","7","HUNGER","1945"
"HAWK","2","7","HUNGER","1944"
"HAWK","6","7","HUNGER","1943"
"HAWK","7","7","HUNGER","1942"
"HAWK","6","7","HUNGER","1941"
"HAWK","7","7","HUNGER","1940"
"HAWK","3","7","HUNGER","1939"
"HAWK","7","7","HUNGER","1938"
"HAWK","10","7","HUNGER","1937"
"HAWK","9","7","HUNGER","1936"
"HAWK","5","7","HUNGER","1935"
"HAWK","8","7","HUNGER","1934"
"HAWK","9","7","HUNGER","1933"
"HAWK","9","7","HUNGER","1932"
"HAWK","2","7","HUNGER","1931"
"HAWK","3","7","HUNGER","1930"
"HAWK","9","7","HUNGER","1929"
"HAWK","6","7","HUNGER","1928"
"HAWK","1","7","HUNGER","1927"
"HAWK","2","7","HUNGER","1926"
"HAWK","7","7","HUNGER","1925"
"HAWK","9","7","HUNGER","1924"
"HAWK","1","7","HUNGER","1923"
"HAWK","10","7","AGE","1922"
"HAWK","6","7","HUNGER","1921"
"HAWK","6","7","HUNGER","1920"
"HAWK","7","7","HUNGER","1919"
"HAWK","7","7","HUNGER","1918"
"HAWK","7","7","HUNGER","1917"
"HAWK","1","7","HUNGER","1916"
"HAWK","4","7","HUNGER","1915"
"HAWK","0","7","HUNGER","1914"
"HAWK","9","7","HUNGER","1913"
"HAWK","2","7","HUNGER","1912"
"HAWK","10","7","HUNGER","1911"
"HAWK","3","7","HUNGER","1910"
"HAWK","1","7","HUNGER","1909"
"HAWK","5","7","HUNGER","1908"
"HAWK","4","7","HUNGER","1907"
"HAWK","6","7","HUNGER","1906"
"HAWK","3","7","HUNGER","1905"
